date,y1,y2,y3
2020-02-15,-17.16429993694374,-31.920001408933757,-5.276109702561497
2020-02-16,-17.279045263512234,-32.51520671623257,-6.989371058846314
2020-02-17,-19.541845355126906,-32.219444426469344,-9.751649595389626
2020-02-18,-16.351020602710186,-30.91911654258272,-12.335384975610825
2020-02-19,-18.20536728177964,-31.47567582350139,-13.648781171150068
2020-02-20,-13.95815018886417,-29.96601572823701,-8.593225330949114
2020-02-21,-8.578478541335716,-27.269990602167894,-6.45916802648456
2020-02-22,-12.807921838825473,-26.935266114016724,-6.975240133236682
2020-02-23,-14.130893402145578,-26.435486129568204,-8.870490974833395
2020-02-24,-11.162251955056956,-25.386646798203856,-6.428626675658139
2020-02-25,-14.479680847443392,-25.66814384818108,-11.618626936635533
2020-02-26,-16.822100399990113,-25.404938827428452,-14.466290486287505
2020-02-27,-12.799312485239009,-24.95351189512607,-14.385895484652348
2020-02-28,-10.600645054543165,-24.392149922612134,-8.537354575787809
2020-02-29,-10.712039498079559,-24.427997867175684,-3.893626276141978
2020-03-01,-13.074557693036589,-25.12343378870612,-5.5597295717842785
2020-03-02,-13.72053080464301,-24.28017288470557,-10.882256771709393
2020-03-03,-15.56383426985677,-23.90403038160542,-17.007314714568757
2020-03-04,-15.910136209907197,-23.930599731336226,-15.5586044307918
2020-03-05,-15.942235614005158,-24.78011594664554,-15.248944347988338
2020-03-06,-16.13389149789428,-25.915268734111212,-15.394614672906116
2020-03-07,-17.26053704095681,-27.21229333244991,-15.51791182066722
2020-03-08,-19.09897695669664,-27.932918656524635,-16.901215965098245
2020-03-09,-15.680739804402572,-25.91390059555771,-19.632984828896575
2020-03-10,-17.562728598588823,-25.175842533925103,-24.87744154677796
2020-03-11,-13.158536096270433,-23.697514175928397,-19.297062235469053
2020-03-12,-14.518299328070984,-23.453610498178254,-19.68136417452432
2020-03-13,-12.652952118824405,-21.786357097380442,-16.991340461044985
2020-03-14,-14.444738865189382,-23.579859718879717,-16.364112241210506
2020-03-15,-15.99185037293572,-23.461785602609886,-20.283524420965175
2020-03-16,-13.992231620324707,-23.98862512282198,-17.648592788237874
2020-03-17,-12.452323805796942,-22.304937670603955,-24.21121197135969
2020-03-18,-16.371285911194462,-24.489389673431145,-29.87513391136561
2020-03-19,-17.207713596070445,-25.28792351847939,-26.116131122440784
2020-03-20,-11.212560387362151,-21.84880454889937,-23.602400265971035
2020-03-21,-11.218592787491003,-20.837926316972126,-24.982539478374566
2020-03-22,-15.733703865634855,-21.483293704239493,-30.669679320654833
2020-03-23,-21.564719539591394,-22.761702272347158,-38.85051915540115
2020-03-24,-23.030078476557904,-23.95822165261417,-39.39204321220091
2020-03-25,-20.56089725478708,-24.569289978897775,-39.006377869186046
2020-03-26,-14.544064328421733,-22.982615355550767,-32.26961311009168
2020-03-27,-14.494682980640526,-22.601449693636297,-27.491621584654645
2020-03-28,-13.580045810024695,-21.118032339384595,-26.713105434364007
2020-03-29,-15.454384107982039,-21.622261539929408,-26.161327833040122
2020-03-30,-15.81126945064731,-21.02025537910428,-26.406858575523906
2020-03-31,-15.076673654125537,-19.436348730967506,-25.98311012303319
2020-04-01,-14.171742955899742,-20.398796684388756,-26.62197140768404
2020-04-02,-15.697881463464586,-19.77437436037222,-27.99169072876382
2020-04-03,-15.58110576904594,-18.298644382354063,-28.30505505681255
2020-04-04,-15.918278479143948,-17.006719498530813,-27.426611280415848
2020-04-05,-16.052030816974536,-16.87574664543837,-26.481616951233335
2020-04-06,-15.163252382116891,-16.893630514046897,-26.445562348391352
2020-04-07,-12.662865218253675,-16.62942611545265,-26.57126957381602
2020-04-08,-14.261779206024563,-16.555524907994908,-26.484879853246166
2020-04-09,-12.399704637709371,-16.914705026990948,-17.62219557704573
2020-04-10,-9.664807491432393,-17.01873682901614,-12.359165981970328
2020-04-11,-13.517636281965427,-19.325826822649965,-15.65282419109729
2020-04-12,-16.455777015091112,-21.29189238787961,-18.45782374690134
2020-04-13,-19.928935499357554,-24.642930126981565,-15.929010098934423
2020-04-14,-18.927389476697474,-27.236421961366627,-13.954038765863682
2020-04-15,-17.393210563514288,-28.115397537930345,-13.68031856279695
2020-04-16,-15.649242435498524,-27.982278736536266,-14.463670156834159
2020-04-17,-14.289613150468188,-26.791483019406503,-14.361960089583835
2020-04-18,-10.4036201840401,-23.84881307176473,-8.61619564620969
2020-04-19,-10.444989927381172,-23.801133021943965,-7.699605543457374
2020-04-20,-13.158534731423117,-23.718151546692972,-6.273413950063279
2020-04-21,-12.332443501129047,-22.81086154196443,-5.152292749861152
2020-04-22,-14.165358468057866,-24.466952278218468,-6.387553349431887
2020-04-23,-13.130948000908603,-24.746330451023784,-6.617849476322342
2020-04-24,-14.187690469944538,-23.096933966103762,-5.974524592622678
2020-04-25,-14.271220466174373,-23.104589809082075,-5.339706903463174
2020-04-26,-14.316385280334964,-20.838289606121318,-6.048956632944057
2020-04-27,-13.951758617020559,-21.7592553218224,-6.438999854570931
2020-04-28,-13.051241999897611,-23.998165857616176,-6.876104939665331
2020-04-29,-12.770424188697751,-25.6381865842102,-7.554310280123953
2020-04-30,-14.407536318295895,-25.98524266331485,-8.735099992221443
2020-05-01,-13.567132213907014,-26.919117374885015,-7.330129096594545
2020-05-02,-12.92538479691815,-27.58388950628089,-6.32703845513111
2020-05-03,-13.149886154528833,-28.049791266986745,-6.629571586956628
2020-05-04,-13.099640515389815,-28.73866367030108,-5.080286457344924
2020-05-05,-15.551735045231219,-29.715877344123484,-6.503294733435059
2020-05-06,-16.1316567987137,-29.74367523248105,-6.305728473962124
2020-05-07,-14.85530686070215,-27.17490713365558,-5.462408089823296
2020-05-08,-14.724961596036676,-26.995974348875357,-4.795902549443322
2020-05-09,-13.92627636181447,-24.22567446681551,-3.214962608122014
2020-05-10,-13.167714938354635,-25.399884805583536,-2.612004440756051
2020-05-11,-13.629593184614977,-25.340028746634356,-2.787925310312692
2020-05-12,-14.33617803294663,-26.883120721044,-3.480118373735264
2020-05-13,-15.510977968147227,-27.95189105887695,-3.3978833061883673
2020-05-14,-12.857382346055562,-28.527185133431775,-2.1511765086371817
2020-05-15,-14.095278831032338,-28.076384755398767,-2.058798107170703
2020-05-16,-14.092769928443978,-27.530246418397308,-0.5616597370131691
2020-05-17,-14.623407191955952,-27.819652595503584,-0.8481621727595094
2020-05-18,-15.114867558511762,-30.281751412565022,-1.7678946569996605
2020-05-19,-13.486505957820405,-30.107941084269928,-1.2946145103050584
2020-05-20,-12.774587799370277,-28.03189204072509,-1.7732927403735603
2020-05-21,-13.435423902554279,-25.64380463136009,-1.0085995742608929
2020-05-22,-12.570571603362277,-23.875709511001737,0.8910915199648082
2020-05-23,-14.031607299801847,-22.72022180051724,0.47347234198300836
2020-05-24,-12.946048890221288,-23.925010803663962,0.11210300519644201
2020-05-25,-12.836983382228764,-22.794567879818228,0.5861674058329142
2020-05-26,-12.149353842401851,-23.85032666200523,0.624380466833456
2020-05-27,-11.69192614078413,-24.163374671032756,-1.0888356967694703
2020-05-28,-10.449940090890019,-24.079154471015016,-0.6525931376109115
2020-05-29,-8.528286048954094,-23.171561622901056,-0.02047374699820459
2020-05-30,-7.023173791537106,-21.28935624587496,0.04938231623227747
2020-05-31,-8.446882235908237,-21.27272660387093,0.8362089432043383
2020-06-01,-9.287414825844614,-19.988608487822134,1.3192393803521627
2020-06-02,-7.791306161091638,-16.48218062962931,3.4984985854217645
2020-06-03,-4.901246266137723,-15.698191267654806,4.762196720965026
2020-06-04,-5.3272581118701625,-14.182939124151318,5.1894318031919715
2020-06-05,-4.145609139399033,-12.797478909518532,4.146251626223684
2020-06-06,-6.226706572242442,-13.541765935097336,3.731285171964923
2020-06-07,-7.0384942101068955,-14.421586790876685,3.776023462907959
2020-06-08,-6.732370336868556,-15.828529883277632,5.491813519395203
2020-06-09,-5.791009575236797,-14.495411301067124,1.0551681074849393
2020-06-10,-4.706970526832828,-13.03298162736998,4.569860799645906
2020-06-11,-4.3881141130394,-13.676330388780642,6.760467904764187
2020-06-12,-8.394839317413009,-14.839955306555872,3.8521303133169917
2020-06-13,-8.210019257474602,-15.229829791171188,1.4179580480783125
2020-06-14,-9.20085115368178,-16.56805847055803,1.438095444980802
2020-06-15,-9.41218078408607,-17.131168028570432,5.881583308644209
2020-06-16,-3.1673945081609256,-14.478976130415589,11.491951021918746
2020-06-17,0.8025147711558045,-14.388032817781717,22.42742024248633
2020-06-18,4.481807769220582,-12.363743318779111,27.047889906772163
2020-06-19,3.92101280755265,-10.953061389377568,29.674684706997773
2020-06-20,0.47279383886130466,-13.171213727184542,33.52319243572262
2020-06-21,-3.361696094015081,-14.235191970133535,28.169297708836602
2020-06-22,-3.95359573262468,-15.354386785137871,28.092560548215815
2020-06-23,-7.371885611985755,-18.342160524948625,28.270154145195214
2020-06-24,-7.460730208915047,-18.303013607460326,28.753523671742045
2020-06-25,-7.649869004424032,-21.125413346333453,25.79632265475852
2020-06-26,-7.4904078794381865,-21.389478832707702,25.225000847229857
2020-06-27,-7.551595604109233,-23.49662949544591,25.38810909984242
2020-06-28,-9.07549733274617,-23.789085336901056,26.055370846429803
2020-06-29,-8.890437552852479,-22.04630393324957,26.00594695021319
2020-06-30,-9.35025284895356,-22.586250352967834,24.111619406298793
2020-07-01,-8.868484281312154,-21.459881560867746,23.090201754261052
2020-07-02,-7.096080918871974,-22.383031785303764,22.901434836282366
2020-07-03,-7.972019805208686,-22.3165285366977,20.598599196311667
2020-07-04,-7.237815276314754,-20.20431139971343,20.692225301575895
2020-07-05,-6.808334955346508,-17.025493592514405,21.296641486246013
2020-07-06,-3.01662563212884,-15.131418297359573,25.215319851656236
2020-07-07,-4.24365368531568,-15.42216441091836,23.983831423808255
2020-07-08,-5.031623382958632,-16.263008072114527,20.584362893181932
2020-07-09,-6.220181946857133,-15.521246139979182,14.698363163626512
2020-07-10,-5.587898455426806,-13.097351391443866,15.276074454365556
2020-07-11,-4.833611580463871,-14.687558177085709,16.76680163923124
2020-07-12,-4.124987640627591,-11.82398079788052,15.769783371589464
2020-07-13,-6.7113157771461305,-11.946876136458053,9.991037620522565
2020-07-14,-7.492369246432718,-12.912646982983855,7.024144100013034
2020-07-15,-3.9874354914380947,-11.956856857385997,8.073306731024152
2020-07-16,-4.235083983813473,-12.471770672109354,8.645192502619947
2020-07-17,-4.240681255920196,-14.343725926745913,7.864760727619199
2020-07-18,-4.948852593296282,-15.188633239655049,8.217998532314317
2020-07-19,-4.688635664743033,-14.965613592045697,8.851449908115288
2020-07-20,-5.899847447909494,-16.504326181885343,8.576394439473805
2020-07-21,-8.723012827873028,-17.9517760969074,6.159754101635571
2020-07-22,-6.081902002337815,-16.72107241359969,4.837844851838971
2020-07-23,-6.777024647947313,-17.01142887062688,4.686467467618413
2020-07-24,-7.65584990893063,-17.77979387130864,6.753314885134985
2020-07-25,-9.115185596455081,-18.22125336881866,8.177890327573557
2020-07-26,-7.813754358186057,-18.927870980365014,9.92459402347984
2020-07-27,-4.85208460701291,-16.055728365981146,12.416541684833144
2020-07-28,-5.081802111380958,-16.911433693358923,13.662808786626575
2020-07-29,-4.1792623113021605,-18.17452660968765,16.983169821902393
2020-07-30,-1.6708862095991739,-17.57791136887623,18.2721891393979
2020-07-31,-0.7607970316082702,-15.449958349723557,20.94186357298581
2020-08-01,-1.6297403839574656,-16.315808345921585,20.851613555580247
2020-08-02,-1.012429144104165,-15.465648540045306,21.92010185202273
2020-08-03,-0.9960465056828511,-12.73712598652875,23.431220502278126
2020-08-04,-1.2481170231180003,-12.489665484299154,23.28115932130156
2020-08-05,-1.7033156432293601,-11.575114086954109,22.545906015859263
2020-08-06,-2.3477378699482245,-12.39097681617948,23.378830349315205
2020-08-07,-0.43967774692372985,-12.349534898557044,24.077253592618703
2020-08-08,0.21797038254980028,-12.032467878738814,23.982784340781137
2020-08-09,-0.8961989470247558,-14.796492963440397,23.19270308488
2020-08-10,-2.3822272409010896,-14.944519771028348,22.97087151174788
2020-08-11,-3.03072137436336,-14.296917594801183,23.129170231430184
2020-08-12,-3.548686452979249,-15.466004186140765,22.47842310484334
2020-08-13,-3.2243710781211314,-12.418853235521286,22.162059271725848
2020-08-14,-3.1045390158790873,-13.418782263140407,22.607664821314994
2020-08-15,-3.628157530567493,-13.423861670119088,21.952403125711907
2020-08-16,-3.0929956759315345,-13.257890013311844,19.92188564631703
2020-08-17,-1.8156526874621721,-14.664468183544093,25.62950127972203
2020-08-18,-1.0660049742318307,-15.25423072383098,27.21088797019684
2020-08-19,-0.30010497519611923,-13.741180167717857,25.064973505673713
2020-08-20,-1.687605784156812,-12.372001453709764,22.80293058880725
2020-08-21,-0.31897930247500783,-11.925902168364807,24.443924037726845
2020-08-22,-0.3076897150444553,-10.964932787155279,20.048938762339215
2020-08-23,-3.5239556033598225,-10.708240464763755,13.182698484239701
2020-08-24,-6.603317708039428,-12.5513644526969,13.163101334563775
2020-08-25,-1.94372698210812,-11.646741579025907,15.767515391969884
2020-08-26,-0.38506556764328215,-9.478286547394287,16.26205536387163
2020-08-27,-1.3179389641153776,-9.734727923426204,14.589202840870698
2020-08-28,-3.558577079014289,-9.436416121572467,13.850116619920918
2020-08-29,-4.196485147264989,-9.483892382138208,13.641766453674082
2020-08-30,-3.1854013928388967,-9.779305972322103,13.312895482749564
2020-08-31,-3.424541966104756,-7.845220985327031,13.974227349615958
2020-09-01,-1.1337956803044804,-7.125808456566672,14.96342762855858
2020-09-02,-1.1085206330917212,-4.627833344189263,16.48115857745129
2020-09-03,-2.5477847116209906,-5.138481389301024,14.525878198932944
2020-09-04,-2.244997226459879,-4.49991887408914,14.245494589217397
2020-09-05,-1.320554033817988,-6.015685010016058,14.344739477879557
2020-09-06,-0.4964094855212322,-5.728165869705754,13.597397837307863
2020-09-07,1.0860177951660657,-6.247980165288995,13.897280028163753
2020-09-08,-0.6250824155580814,-7.752806532397749,13.657715257518
2020-09-09,0.6079878993279166,-8.429658679951064,14.275591036554818
2020-09-10,-0.11854432373116786,-9.047299163486747,13.93633563549043
2020-09-11,-0.19933877667587835,-6.481798172076915,15.048303702598442
2020-09-12,-2.072715892208799,-6.230534174652302,14.545774579299914
2020-09-13,-2.6099542200792882,-8.06296456385304,13.90719645783332
2020-09-14,-1.5999483296800918,-8.133571101143376,14.398178768504108
2020-09-15,-0.30956820763801596,-7.368935432300603,16.170299774228024
2020-09-16,-3.6250550536059487,-10.513305442758924,19.95705881111429
2020-09-17,-2.7078263003014977,-12.288292855995099,20.379267061900613
2020-09-18,-2.8190906834555576,-12.214711774012612,19.77428616409099
2020-09-19,0.5819581465491139,-11.606195962370675,24.641092076541234
2020-09-20,1.1061911318207098,-10.722218733852891,28.578089215285427
2020-09-21,0.45211229778477835,-9.892916723248833,26.324051840804078
2020-09-22,0.2858690086976802,-9.223446934479336,25.799691411694106
2020-09-23,-0.4137868947185273,-9.39049236193735,23.086044115870695
2020-09-24,-0.3649363332108196,-8.867194283346223,20.73000720118361
2020-09-25,-0.3702764143260039,-11.49182221359693,20.1109797549747
2020-09-26,-0.04500097708499068,-10.666746971183134,19.597289275695122
2020-09-27,-1.020021561642156,-11.131524509209887,20.062369963644258
2020-09-28,-1.186619015499568,-10.910853451298184,18.90007681425814
2020-09-29,-0.7526307425699857,-10.41000286057374,19.943885348914865
2020-09-30,-2.966885420465999,-12.621312928561425,19.720897060407093
2020-10-01,-2.6937511076092413,-12.197521376282255,18.80718627259988
2020-10-02,-4.776069605588627,-14.259029279709168,20.528449774339787
2020-10-03,-10.907116157940173,-16.518509588251913,11.80175121115047
2020-10-04,-7.277230481632587,-14.490258302964516,10.485889735503411
2020-10-05,-5.857284588668956,-13.178634333961478,8.035695877637629
2020-10-06,-6.362054556605321,-13.699737470520867,7.147924150019204
2020-10-07,-3.8955323156854367,-13.468611499004103,7.743874183045972
2020-10-08,-2.2879740630930443,-11.68884644744489,10.619639180049916
2020-10-09,0.12846624893660286,-8.68157930568145,12.443515376585694
2020-10-10,2.4205066434776987,-5.210644267830534,13.422191626139865
2020-10-11,3.293246767933056,-4.469474874331734,14.026947633490758
2020-10-12,3.762445841544975,-4.772494327527802,20.668536869311506
2020-10-13,2.187797313415329,-3.6473433355492526,22.397624359496312
2020-10-14,2.0444925567391463,-2.129082112001359,24.454468714018482
2020-10-15,2.811405288127163,-2.7623808201492057,23.239606914194955
2020-10-16,4.170955947927915,-3.0055289570567183,23.793931669212284
2020-10-17,2.832784286110303,-2.29858081197378,23.35198501598811
2020-10-18,3.078996939427251,-2.1567774855751822,23.165827968844006
2020-10-19,1.7613580015458195,-3.16011695368861,21.444534656158076
2020-10-20,-0.5109597149001655,-4.295358269081575,19.353645476198437
2020-10-21,-1.0341106849489308,-4.339214396443116,17.731248202440494
2020-10-22,1.7564893584055674,-3.852920659622585,18.90679516528902
2020-10-23,2.745509846965642,-2.7889729600111597,18.608037857215717
2020-10-24,2.6367307989428737,-3.349483048442538,18.256626981951722
2020-10-25,0.9637795663570292,-6.088305587406248,16.274021613969822
2020-10-26,2.6756249285761937,-6.334540116529732,15.65338452002018
2020-10-27,2.1353481072702754,-7.431853524181381,18.73432702147714
2020-10-28,-1.8771392507544022,-10.17074043237052,16.451476135157755
2020-10-29,-0.6062894463599093,-10.27745298986586,21.974906550642416
2020-10-30,0.2154122478128202,-9.440888295039004,21.32457960593
2020-10-31,1.3930741746855284,-9.038888522976904,27.767606897761034
2020-11-01,4.141065904667352,-8.878792867258348,36.58232725665882
2020-11-02,4.9318380249252876,-8.705694713972946,36.75144992716264
2020-11-03,-0.11062706684748758,-12.250437765304367,38.4753368264908
2020-11-04,0.9231420535448538,-11.742663717887943,38.612571529671776
2020-11-05,-0.37891817155278984,-11.437448493049708,38.225271778756436
2020-11-06,-0.5019735489820338,-13.522938950409127,38.79178657647107
2020-11-07,0.5291148419582832,-13.001166595499031,38.813811507333604
2020-11-08,-0.17111379389345294,-11.53122966110745,39.000389169827194
2020-11-09,-1.2236376136508542,-11.432779454309426,40.33876153529989
2020-11-10,-0.9297569661701823,-12.912510740642356,39.929200278307704
2020-11-11,-1.0194067294053193,-15.830166081888823,40.11434307520973
2020-11-12,-2.3145174998600617,-17.05760214096542,39.67674049396434
2020-11-13,-2.014359522138634,-17.403339411106746,35.983439805074276
2020-11-14,-4.669166679947947,-18.05123060027761,30.63365965095247
2020-11-15,-1.7950520007392798,-17.937700489703055,36.2398421134454
2020-11-16,-2.8301199120503275,-18.47679252693902,34.2317797508698
2020-11-17,-2.296363233474506,-17.17127195662014,32.92587146729494
2020-11-18,-0.46619499240623963,-15.558386352482058,30.905623988380956
2020-11-19,-7.775281433142692,-18.129757271837814,25.147650861960308
2020-11-20,-9.29882064641452,-21.04789230655696,26.83010790133162
2020-11-21,-7.132777223680166,-22.043744546506947,28.56069254736725
2020-11-22,-6.725128294699127,-22.007052843060922,24.661568121980746
2020-11-23,-7.370554004212774,-22.590952313825937,24.181794974357153
2020-11-24,-8.254236597862654,-24.058199268361747,23.683244566307494
2020-11-25,-7.7098068199998195,-24.952890229403252,24.812446204759375
2020-11-26,-7.09613362154422,-23.33393507335783,25.573980177644966
2020-11-27,-5.352880586654651,-23.5492347471538,24.710646662777346
2020-11-28,-5.0452325047408895,-21.807413649895345,24.66426405759431
2020-11-29,-4.666503131384739,-20.316675821019427,25.74949892771347
2020-11-30,-4.435564484499926,-20.75093508790854,24.959314011753822
2020-12-01,-5.18903784636374,-21.1870376232109,24.45781890069728
2020-12-02,-5.087133299836139,-20.307740182911147,25.27934616491211
2020-12-03,-5.22351966597274,-20.17692842638256,23.98115097167117
2020-12-04,-5.009171177119452,-19.632026567763834,22.977244373551876
2020-12-05,-1.8001100464487587,-17.349271459464042,25.67690859695227
2020-12-06,-2.7880604098549426,-17.301364549088397,26.454489454476242
2020-12-07,-2.5045976763761275,-14.919946887063524,27.45820583888292
2020-12-08,-1.2210508190351599,-15.813392910173945,27.636364520167014
2020-12-09,-1.3719447502746,-15.87401822305306,28.906187713314917
2020-12-10,-2.42022007119407,-15.05676865512545,29.635858003647545
2020-12-11,-4.419503157437075,-15.37336363886817,27.70244570774605
2020-12-12,-3.8012112623449554,-15.076884769138848,26.721281728338795
2020-12-13,-3.7809404474679296,-17.685137146016025,25.232159146655437
2020-12-14,-2.918501397958958,-18.376968201418464,25.436474462422375
2020-12-15,-3.923329385906613,-19.72093286198066,23.917889455183353
2020-12-16,-7.626480496315476,-21.061288241350447,21.86789837503438
2020-12-17,-8.803310675573012,-20.94823368836423,20.382045449566615
2020-12-18,-8.543552453103459,-21.577412329609395,20.122218815341615
2020-12-19,-7.665830938816617,-20.20775351660228,21.11389873967961
2020-12-20,-7.792577168187295,-20.356233118472645,18.781251172999784
2020-12-21,-8.343793992863597,-21.023211625563974,20.51544441252745
2020-12-22,-3.767624795556885,-18.873478967955013,21.06635428753988
2020-12-23,-6.6120135954266335,-19.431086525541108,21.644240590403843
2020-12-24,-10.42574109655731,-19.88486008774747,9.975644728429081
2020-12-25,-8.27419864359181,-19.161588750780023,8.837368156666987
2020-12-26,-6.778492806860818,-17.743673281095983,6.087694008694066
2020-12-27,-6.699527341645114,-16.849380086096193,5.740630457428144
2020-12-28,-13.397811013740242,-19.76912810780436,0.22311239532140537
2020-12-29,-16.076317725671355,-21.7395986689254,1.2839413216152364
2020-12-30,-17.873553035058805,-23.00074880162972,-0.21862969561750556
2020-12-31,-15.847647385301858,-23.781965676819347,-6.86395614861616
2021-01-01,-14.953662272498907,-23.81619569759369,-8.422565287618593
2021-01-02,-17.841841563539127,-25.780554278294964,-13.76652351643757
2021-01-03,-15.482335169745973,-26.4220770177388,-10.604990845710494
2021-01-04,-14.550976023113176,-26.087574190076612,-7.4190312678550665
2021-01-05,-16.55006875592074,-27.41646218761009,-11.421041373256877
2021-01-06,-17.66738005073476,-27.817349406570774,-12.056365077518102
2021-01-07,-17.239637002263944,-27.732219865301587,-11.924066380942836
2021-01-08,-17.495274803194373,-28.453985358187857,-11.044401944330604
2021-01-09,-17.533906243562935,-29.94452918191991,-11.92043024902262
2021-01-10,-19.11506545157998,-30.546369922565557,-12.77119773411581
2021-01-11,-19.98848049116191,-31.22201551691601,-12.765205634431851
2021-01-12,-18.99982614034186,-31.490932114074397,-13.558028159094947
2021-01-13,-18.646587689146575,-31.326545380075686,-13.747339470861164
2021-01-14,-18.677782855197737,-30.978082203680803,-13.72763439200142
2021-01-15,-18.14183580132927,-28.558097346813533,-12.632337053931616
2021-01-16,-18.72415799320971,-27.520797427761064,-11.77291711831404
2021-01-17,-16.771705063007857,-24.19045355157577,-10.440943524739774
2021-01-18,-15.873751108729401,-22.859357988644213,-11.37457505198036
2021-01-19,-11.09062087508189,-19.93799509014341,-11.321781345513712
2021-01-20,-10.307388169606238,-20.207761164940035,-7.651627210973045
2021-01-21,-14.778271559145612,-22.233632733590277,-9.633613758793578
2021-01-22,-9.856201364394476,-21.58017559088332,-6.690671909681241
2021-01-23,-9.560750476048806,-20.015488263132383,-10.376420316752112
2021-01-24,-13.15198214110238,-21.144738574565324,-12.362746126718276
2021-01-25,-13.811841139977815,-21.218637047516218,-15.668481213308223
2021-01-26,-10.852065216662503,-19.652466566871574,-16.4544346510859
2021-01-27,-10.391087537579674,-18.776459350807105,-16.277112333622853
2021-01-28,-11.362664932315056,-17.482283948271988,-19.980580034028343
2021-01-29,-12.424990720857968,-18.821226970063258,-15.621986965069734
2021-01-30,-10.283452649130968,-16.944281928546037,-17.96642536070793
2021-01-31,-7.586794532127644,-14.210715168977188,-25.129561715710548
2021-02-01,-6.071549879993345,-11.94692149460474,-24.730176334406604
2021-02-02,-13.948536106819407,-13.027650214552528,-30.926195904476707
2021-02-03,-12.04233372539514,-13.202855143408648,-25.20694857969383
2021-02-04,-11.998673938511043,-13.40682630423742,-28.68043464889796
2021-02-05,-11.251273166311583,-12.022270372220737,-27.843130942194655
2021-02-06,-12.42533131159979,-12.091950371296281,-31.94038374426372
2021-02-07,-13.047695333569882,-12.602331500391193,-31.91777674123478
2021-02-08,-16.124607559790036,-13.458356146074943,-37.46813897159836
2021-02-09,-14.047284724674155,-13.259963262177969,-35.69071801036534
2021-02-10,-10.093287223059264,-13.094584723678159,-32.666741666080945
2021-02-11,-10.755159307169572,-12.869063034299197,-34.140427053822876
2021-02-12,-11.008233571223718,-14.0676256125585,-26.399339063957903
2021-02-13,-7.921528110542265,-12.584053792118834,-21.268739247111107
2021-02-14,-8.05418763466003,-11.958882467183509,-19.419474142297425
2021-02-15,-11.805076854453558,-12.317073937043354,-21.041932211604866
2021-02-16,-11.111547924901435,-13.193777987934986,-18.238151709024386
2021-02-17,-11.38984245443527,-13.746288913079335,-17.58841507511161
2021-02-18,-10.92213578928781,-15.071594367382662,-17.350950123231396
2021-02-19,-4.931815630580342,-11.225571798393677,-20.2090516676941
2021-02-20,-7.3365021968068005,-11.832237548433023,-20.606278671432666
2021-02-21,-9.252270605334799,-10.281613453468339,-25.75831967922376
2021-02-22,-11.106563285725583,-10.617345242608872,-25.809451455155564
2021-02-23,-13.495957957836648,-12.095418041506123,-26.444069570493873
2021-02-24,-12.933520659492544,-13.17254080333677,-24.160939091614814
2021-02-25,-10.464854946776065,-13.15761347772023,-25.83499438345011
2021-02-26,-7.5176551634223765,-10.348008587114421,-24.80408127235814
2021-02-27,-9.771806993281135,-10.146077605245909,-25.424472428556623
2021-02-28,-8.12675479371018,-9.204877344624135,-23.884661011476883
2021-03-01,-4.700975928439766,-6.5283130349345075,-25.832582052654065
2021-03-02,-2.1930342407927985,-2.624606012255912,-25.990776134390345
2021-03-03,-2.2694732408161324,-1.5131209096390807,-23.11305928645208
2021-03-04,-0.7114381970229953,-0.27293939398700173,-21.34512824986475
2021-03-05,-0.566113004624731,1.20472598969212,-16.76002274706053
2021-03-06,-0.8091538345134626,0.4271788670219422,-11.321614929084436
2021-03-07,3.5431110905288725,3.2342410807281894,-9.850673758157116
2021-03-08,2.9676265656044745,3.0840040877061625,-5.658512611727987
2021-03-09,-2.22901431917066,2.259711210486227,-10.433655080411889
2021-03-10,1.7021805984096225,3.1699063641583805,-1.8743458362643874
2021-03-11,4.0157293088586545,4.0137181066526875,4.535880176716406
2021-03-12,7.380001534979816,4.957649150552448,12.438603960587951
2021-03-13,1.6908915930469108,2.2867360332581708,13.118918165616835
2021-03-14,-3.2688514594866174,0.3384459139729934,8.656428948978293
2021-03-15,-6.573550408011934,-0.26004938527703536,-1.4690568409789169
2021-03-16,-7.079351286853663,-1.3554837483494706,-3.2787965425417656
2021-03-17,-4.4908711668411225,-1.5726728582108347,-1.0751425262493859
2021-03-18,-2.8797578562409076,-1.7435471276554009,-2.6597480595386513
2021-03-19,-2.0649970633394195,-2.3348646738217385,-1.0861266176845632
2021-03-20,-2.0780826883431494,-1.0915347922645815,-1.8745969908400304
2021-03-21,1.0514000410931845,-0.5526522608386502,1.401760521856394
2021-03-22,1.9994239506874192,-0.03520755136730991,2.027475195644471
2021-03-23,1.3366419611675442,1.853942397568861,-1.1086243488956526
2021-03-24,4.214762240919094,3.476091153934405,0.3087153751989824
2021-03-25,8.008658037133298,4.073104288522585,7.165119884842611
2021-03-26,4.408967924060892,3.9294418326442653,5.8253814321817075
2021-03-27,6.064783405414763,4.9644340287167115,6.008496591700715
2021-03-28,10.548004976965077,7.23047731870547,14.606472023319963
2021-03-29,11.490903228726973,7.776556337059711,17.40999021459968
2021-03-30,11.175403720612529,10.128241327904611,19.89429337779973
2021-03-31,11.284144373135394,12.181427609338112,21.465654129858276
2021-04-01,10.845545586377192,12.422426260125633,22.343110616822933
2021-04-02,9.756883921873852,10.874059000534805,20.46160642643592
2021-04-03,10.994918058701954,10.053239701512187,20.618902831351384
2021-04-04,9.330418389386285,7.922988444771096,19.22742030798909
